date,time,ward,location,latitude,longitude,situation
2019-04-28,20:35,南区,南区常盤1条1丁目7番付近,42.956683,141.347744,ヒグマを目撃
2019-04-29,15:25,南区,南区簾舞393番地22付近,42.952064,141.25808,ヒグマを目撃（親子）
2019-04-29,22:25,南区,南区常盤1条1丁目8番付近,42.957101,141.34698,ヒグマを目撃
2019-04-30,11:50,南区,南区簾舞488番地付近,42.951834,141.25302,ヒグマを目撃（親子）
2019-05-09,11:00,手稲区,手稲区手稲本町市民の森案内板6番から8番に向かって50m,43.108024,141.232713,爪跡を確認
2019-05-10,18:39,南区,南区簾舞81番地114付近,42.935984,141.260112,ヒグマを目撃（親子）
2019-05-11,16:30,南区,南区白川1814番地433付近,42.971011,141.298479,ヒグマを目撃（親子）
2019-05-11,16:40,南区,南区藤野517番地1付近,42.945807,141.284236,ヒグマを目撃
2019-05-12,17:50,南区,南区小金湯594番地1付近,42.95832,141.214438,"ヒグマを目撃
"
2019-05-14,10:30,南区,南区豊滝市民の森案内板5番から6番に向かって10m,42.933851,141.235851,爪跡を確認
2019-05-14,7:45,南区,南区豊滝518番地3付近,42.9520276,141.2256445,ヒグマを目撃
2019-05-15,23:15,南区,南区真駒内石山78番地石山緑地付近,42.969325,141.341942,ヒグマを目撃
2019-05-16,3:15,南区,南区真駒内公園1五輪通付近,42.998724,141.344993,ヒグマを目撃
2019-05-16,5:45,南区,南区真駒内柏丘1丁目1番地1付近,42.992597,141.347117,ヒグマを目撃
2019-05-16,9:30,南区,南区真駒内公園467番地4付近,42.988804,141.33918,フン、食痕を確認
2019-05-16,14:30,中央区,中央区円山公園内の木道から約40ｍ離れた円山の斜面,43.052518,141.310266,ヒグマらしき動物を目撃
2019-05-16,19:45,中央区,中央区南30条西11丁目3-10付近の裏山,43.017771,141.345068,ヒグマらしき動物を目撃
2019-05-17,不明,南区,南区真駒内公園17番地89付近,42.996423,141.346084,フンを確認
2019-05-17,9:50,南区,南区簾舞20番地1付近,42.946743,141.2743521,ヒグマを目撃（親子）
2019-05-17,11:00,南区,南区豊滝238番地付近,42.921865,141.221144,ヒグマを目撃
2019-05-18,16:30,南区,南区真駒内柏丘12丁目598番地3付近,42.985014,141.341769,フンを確認
2019-05-18,2:30,南区,南区真駒内泉町3丁目13番付近,42.983374,141.354724,ヒグマを目撃
2019-05-18,不明,南区,南区真駒内公園内散策路,42.9913185,141.3432232,フンを確認
2019-05-19,8:30,豊平区,豊平区西岡548番地2付近,42.970453,141.380683,ヒグマ動物を目撃
2019-05-19,16:20,西区,西区西野290番地1付近,43.081138,141.260753,ヒグマらしき動物を目撃
2019-05-19,16:30,豊平区,豊平区自然歩道「西岡レクの森ルート」月寒川左岸口から約300ｍ,42.970005,141.377145,ヒグマを目撃
2019-05-21,8:48,南区,南区藤野487番地2付近,42.950929,141.278608,ヒグマを目撃
2019-05-21,18:00,南区,南区藤野489番地167付近,42.95001104,141.2849243,フン、食痕を確認
2019-05-22,9:05,南区,南区藤野484番地33付近,42.95334012,141.2818882,フンを確認
2019-05-22,18:30,南区,南区簾舞48番地付近,42.941207,141.262144,ヒグマを目撃（親子）
2019-05-24,18:07,南区,南区真駒内44番地1付近,42.91886204,141.3348535,ヒグマを目撃
2019-05-27,8:15,南区,南区滝野2番地9付近,42.9248206,141.3832296,ヒグマを目撃
2019-05-28,6:10,南区,南区簾舞4条6丁目12番付近,42.957697,141.259161,足跡、フン、食痕を確認
2019-05-29,18:05,南区,南区簾舞71番地付近,42.937518,141.261504,ヒグマを目撃（親子）
2019-05-29,12:30,南区,南区白川市民の森案内板10番から11番に向かって約15メートル地点,42.979503,141.284287,爪跡を確認
2019-05-29,7:18,南区,南区簾舞4条6丁目12番付近,42.95745593,141.2570422,フン、食痕を確認
2019-05-30,不明,南区,南区藤野495番地1付近,42.9515699,141.282683,フンを確認
2019-05-30,6:30,南区,南区簾舞499番地付近,42.949828,141.252409,フンを確認
2019-05-31,9:15,南区,南区藤野489番地93付近,42.950133,141.282689,フン、食痕を確認
2019-06-01,10:30,南区,南区簾舞20番地1付近,42.949194,141.274361,フン、食痕を確認
2019-06-01,不明,南区,南区藤野484番地17付近,42.952983,141.28115,足跡、フン、食痕を確認
2019-06-02,6:42,南区,南区定山渓863番地5付近,42.938324,141.125147,ヒグマを目撃
2019-06-03,13:00,南区,南区豊滝市民の森案内板6番から13番に向かって約30メートル地点,42.937038,141.233453,フンを確認
2019-06-03,13:40,南区,南区藻岩山　自然歩道「藻岩山ルート」（慈啓会病院入口から馬の背に向かって約800mの地点）,43.0318528,141.3180058,ヒグマを目撃
2019-06-04,11:40,南区,南区白川市民の森案内板1番から6番に向かって約200m地点,42.979906,141.290419,フンを確認
2019-06-06,21:00,南区,南区南沢1825番地235付近,42.981876,141.31493,ヒグマを目撃
2019-06-07,14:45,南区,南区定山渓717番地61付近,42.941224,141.152156,ヒグマを目撃
2019-06-07,8:53,南区,南区簾舞20番地1付近,42.9473124,141.2738726,ヒグマを目撃（親子）
2019-06-08,17:30,南区,南区簾舞467番地付近,42.957242,141.255535,ヒグマを目撃
2019-06-12,12:00,南区,南区簾舞488番地付近,42.952833,141.252873,フン、食痕、被毛を確認
2019-06-12,19:07,南区,南区真駒内127番地1付近,42.9012,141.33826,ヒグマを目撃
2019-06-13,5:14,南区,南区簾舞4条6丁目12番地付近,42.957491,141.259619,ヒグマを目撃（親子）
2019-06-14,8:30,南区,南区藤野473番地1付近,42.954083,141.280703,フンを確認
2019-06-14,16:10,南区,南区藤野487番地2付近,42.950837,141.279141,フンを確認
2019-06-14,16:40,南区,南区簾舞392番地18付近,42.95191528,141.2588018,フンを確認
2019-06-16,8:50,南区,南区藤野489番地2付近,42.949467,141.284583,ヒグマを目撃（親子）
2019-06-19,17:46,南区,南区簾舞490番地2付近,42.952744,141.252747,ヒグマを目撃（親子）
2019-06-20,9:15,南区,南区藤野489番地155,42.949296,141.282957,フンを確認
2019-06-20,8:00,南区,南区藻岩山 自然歩道「藻岩山ルート」(市民スキー場入口から約500mの地点）,43.014364,141.335203,フンを確認
2019-06-21,9:30,南区,南区簾舞81番地21付近,42.9339326,141.2595771,フンを確認
2019-06-21,14:05,南区,南区藤野961番地7付近,42.948884,141.2758856,ヒグマを目撃（親子）
2019-06-23,8:00,南区,南区豊滝161番地付近,42.94346594,141.2332784,フン、枝折り、被毛を確認
2019-06-23,13:50,南区,南区藤野487番地2付近,42.949983,141.278017,フンを確認
2019-06-24,11:30,南区,南区簾舞606番地1付近,42.959104,141.252021,フン、枝折り、被毛を確認
2019-06-24,13:00,南区,南区藤野961番地7付近,42.948315,141.275914,ヒグマを目撃（親子）
2019-06-24,17:55,南区,南区藤野489番地110付近,42.95019,141.283835,ヒグマを目撃（親子）
2019-06-24,19:10,南区,南区藤野543番地27付近,42.952453,141.289183,ヒグマを目撃
2019-06-25,14:25,南区,南区藤野514番地2付近,42.94684335,141.2843394,フンを確認
2019-06-25,11:20,南区,南区簾舞36番地付近,42.942446,141.26273,ヒグマを目撃（親子）
2019-06-26,12:00,南区,南区藤野910番地付近,42.9397192,141.3026849,ヒグマを目撃
2019-06-26,5:00,南区,南区簾舞46番地1付近,42.940725,141.260769,枝折り、被毛を確認
2019-06-27,4:10,南区,南区簾舞36番地付近,42.942449,141.262305,ヒグマを目撃
2019-06-27,5:10,手稲区,手稲区手稲本町593番地16付近,43.107683,141.2218428,ヒグマを目撃
2019-06-28,15:05,南区,南区藤野487番地2付近,42.952139,141.2796,ヒグマを目撃（親子）
2019-06-28,15:55,厚別区,厚別区厚別町下野幌2012番地付近,43.0434578,141.5007513,足跡を確認
2019-06-28,17:30,南区,南区簾舞355番地付近,42.956067,141.267766,ヒグマを目撃
2019-06-28,19:30,南区,南区川沿町1981番地3付近,42.982127,141.330366,ヒグマらしき動物を目撃
2019-06-29,17:10,南区,南区藤野617番地付近,42.941163,141.30761,ヒグマを目撃
2019-06-30,10:50,南区,南区簾舞165番地付近,42.9426873,141.2571393,ヒグマを目撃
2019-06-30,13:53,南区,南区簾舞358番地27付近,42.955011,141.271186,ヒグマを目撃（2頭）
2019-06-30,8:30,南区,南区簾舞166番地1付近,42.940947,141.25601,フン、枝折り、被毛を確認
2019-07-01,8:10,南区,南区簾舞605番地1付近,42.960119,141.252673,フン、足跡、枝折り、被毛を確認
2019-07-01,10:50,南区,南区砥山94番地5付近,42.959276,141.247647,フン、枝折り、被毛を確認
2019-07-01,5:00,南区,南区藤野668番地1付近,42.946456,141.312473,ヒグマを目撃
2019-07-02,6:50,南区,南区簾舞341番地1付近,42.96047,141.265953,フン、食痕、被毛、爪痕を確認
2019-07-02,13:05,南区,南区藤野501番地1付近,42.9529312,141.286192,ヒグマを目撃
2019-07-03,7:30,南区,南区簾舞572番地1付近,42.9607074,141.2639991,フン、食痕、枝折り、被毛を確認
2019-07-03,12:00,南区,南区藤野594番地166付近,42.950582,141.3001807,ヒグマらしき動物の歩く音を聞いた
2019-07-04,13:15,南区,南区豊滝466番地1付近,42.945145,141.227589,フン、足跡、枝折り、被毛を確認
2019-07-04,19:00,南区,南区中ノ沢1812番地付近,42.993667,141.309278,ヒグマを目撃
2019-07-04,22:30,南区,南区砥山無番地（砥山豊平川沿線砥山栄橋付近）,42.9611626,141.2308379,ヒグマを目撃
2019-07-05,11:25,南区,南区滝野148番地付近,42.90261,141.37234,ヒグマを確認（親子）
2019-07-06,14:30,南区,南区藤野514番地2付近,42.954455,141.287698,ヒグマを目撃
2019-07-07,20:30,南区,南区豊滝412番地7付近,42.9554704,141.2425374,ヒグマを目撃
2019-07-07,14:47,南区,南区藤野542番地8付近,42.95435,141.288804,ヒグマを目撃
2019-07-16,11:00,南区,南区藤野406番地付近,42.953842,141.314036,食痕を確認
2019-07-17,20:44,南区,南区簾舞606番地1付近,42.9578239,141.2515439,ヒグマを目撃
2019-07-18,12:05,南区,南区藤野971番地2付近,42.951637,141.291894,ヒグマを目撃（2頭）
2019-07-18,17:35,南区,南区定山渓無番地（朝里峠トンネル定山渓側入口付近）,43.08983,141.072938,ヒグマを目撃
2019-07-20,10:30,南区,南区藤野541番地14付近,42.953506,141.288216,フンを確認
2019-07-20,13:20,南区,南区藤野489番地110付近,42.949739,141.283694,ヒグマを目撃（親子）
2019-07-20,16:00,南区,南区藤野489番地155付近,42.949378,141.282931,フンを確認
2019-07-22,18:00,南区,南区簾舞386番地1付近,42.9487331,141.265429,ヒグマを目撃
2019-07-24,6:50,南区,南区藤野489番地110付近,42.950064,141.28357,ヒグマを目撃（親子）
2019-07-24,13:50,南区,南区簾舞74番地2付近,42.936544,141.260372,フンを確認
2019-07-26,17:20,南区,南区真駒内柏丘1丁目458番地298付近,42.9927922,141.3483311,ヒグマらしき動物を目撃
2019-07-28,10:00,南区,南区簾舞329番地1付近,42.9586635,141.2702573,フンを確認
2019-07-28,6:00,中央区,中央区宮の森2条16丁目913番地19付近,43.046544,141.287243,ヒグマを目撃（親子）
2019-07-29,9:08,南区,南区藤野616番地付近,42.9412645,141.3057748,ヒグマを目撃
2019-07-30,不明,南区,南区簾舞3条2丁目333番地123付近,42.959989,141.270205,フンを確認
2019-07-31,5:10,南区,南区藤野489番地110付近,42.949461,141.283582,ヒグマを目撃（親子）
2019-08-01,1:32,南区,南区藤野504番地3付近,42.951441,141.286039,ヒグマを目撃
2019-08-01,17:55,南区,南区定山渓無番地（中山峠山頂から札幌方面に向かって約2kmの地点）,42.87006579,141.1126952,ヒグマを目撃
2019-08-01,22:15,南区,南区小金湯30番地1付近,42.966722,141.219249,ヒグマを目撃
2019-08-02,21:20,南区,南区簾舞346番地9付近,42.9595981,141.2669448,ヒグマを目撃
2019-08-02,10:15,南区,南区藤野668番地1付近,42.946255,141.312452,ヒグマを目撃
2019-08-02,14:15,南区,南区藤野6条9丁目付近,42.955262,141.285374,ヒグマを目撃
2019-08-02,9:00,南区,南区藤野484番地47付近,42.953221,141.280622,フンを確認
2019-08-02,6:30,南区,南区簾舞4条3丁目334番地付近,42.958898,141.26766,フンを確認
2019-08-02,9:30,南区,南区簾舞343番地7付近,42.959192,141.264453,フンを確認
2019-08-03,23:10,南区,南区簾舞5条2丁目1番付近,42.957213,141.273027,ヒグマを目撃
2019-08-04,7:30,南区,南区藻岩山無番地（藻岩山スキー場内の登山コース）,43.019345,141.32771,フンを確認
2019-08-04,10:40,南区,南区簾舞42番地2付近,42.943231,141.260354,フン、枝折りを確認
2019-08-04,17:00,南区,南区簾舞4条2丁目12、13番付近,42.957675,141.272541,フン、枝折りを確認
2019-08-05,6:00,南区,南区簾舞490番地1付近,42.952954,141.252922,フン、枝折りを確認
2019-08-06,22:15,南区,南区藤野4条11丁目11番付近,42.957093,141.278152,ヒグマを目撃
2019-08-06,1:30,南区,南区簾舞5条2丁目7番付近,42.956306,141.2723307,ヒグマを目撃
2019-08-06,20:55,南区,南区簾舞4条1丁目7番付近,42.957949,141.275624,ヒグマを目撃
2019-08-06,22:30,南区,南区豊滝491番地8付近,42.956443,141.23401,ヒグマを目撃
2019-08-07,19:15,南区,南区藤野4条11丁目11番付近,42.957066,141.278141,ヒグマを目撃
2019-08-08,22:00,南区,南区藤野4条11丁目17番付近,42.960078,141.275728,ヒグマを目撃
2019-08-09,21:00,南区,南区藤野541番地9付近,42.953457,141.287841,ヒグマを目撃
2019-08-09,20:30,南区,南区簾舞437番地付近,42.965077,141.259764,ヒグマを目撃（親子）
2019-08-09,6:30,南区,南区藤野6条6丁目9番付近,42.953183,141.290323,ヒグマを目撃
2019-08-09,10:50,南区,南区藤野3条9丁目4番27付近,42.959875,141.286166,フンを確認
2019-08-10,7:30,南区,南区定山渓8番地付近,42.984815,141.154549,ヒグマを目撃
2019-08-10,19:40,南区,南区藤野6条6丁目14番付近,42.951873,141.290828,ヒグマを目撃
2019-08-11,16:40,南区,南区簾舞485番地付近,42.953586,141.252681,ヒグマを目撃（親子）
2019-08-11,20:40,南区,南区簾舞4条3丁目12番付近,42.959819,141.268925,ヒグマを目撃
2019-08-12,4:57,南区,南区簾舞165番地付近,42.942844,141.257114,ヒグマを目撃（親子）
2019-08-12,15:45,南区,南区豊滝149番地付近,42.942447,141.229778,ヒグマを目撃
2019-08-12,18:00,南区,南区藤野4条8丁目付近,42.958916,141.288151,ヒグマを目撃
2019-08-13,14:20,南区,南区藤野514番地付近,42.948733,141.285039,ヒグマを目撃
2019-08-13,18:50,南区,南区藤野4条3丁目17番付近,42.956735,141.305751,ヒグマを目撃
2019-08-14,9:00,手稲区,手稲区自然歩道「手稲山北尾根ルート」手稲本町入口から分岐点に向かって約2km地点,43.110668,141.211688,フンを確認
2019-08-15,23:00,南区,南区小金湯559番地付近,42.960388,141.222507,ヒグマを目撃
2019-08-15,不明,南区,南区藤野406番地付近,42.954372,141.314208,食痕を確認
2019-08-16,18:35,南区,南区簾舞495番地7付近,42.956391,141.24938,ヒグマを目撃
2019-08-19,不明,南区,南区白川1814番地25付近,42.970323,141.283712,フン、枝折り、被毛を確認
2019-08-19,不明,南区,南区藤野627番地付近,42.944691,141.308494,フンを確認
2019-08-20,10:00,西区,西区小別沢111番地2付近,43.0455228,141.2684955,足跡、被毛、食痕、枝折りを確認
2019-08-21,6:50,西区,西区小別沢44番地付近,43.0449546,141.2766283,フンを確認
2019-08-22,11:30,豊平区,豊平区西岡498番地付近,42.988898,141.368346,ヒグマを目撃（親子）
2019-08-22,15:12,豊平区,豊平区無番地(自衛隊演習地)付近,42.95008,141.36535,ヒグマを目撃
